,open,high,low,close,adjclose,volume,ticker
2017-12-29,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,239.0902862548828,96007400,SPY
2018-01-02,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,240.80148315429688,86655700,SPY
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,242.32467651367188,90070400,SPY
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,243.3459930419922,80636400,SPY
2018-01-05,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,244.96766662597656,83524000,SPY
2018-01-08,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,245.41567993164062,57319200,SPY
2018-01-09,274.3999938964844,275.25,274.0799865722656,274.5400085449219,245.97105407714844,57254000,SPY
2018-01-10,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,245.59483337402344,69574300,SPY
2018-01-11,274.75,276.1199951171875,274.55999755859375,276.1199951171875,247.38671875,62361500,SPY
2018-01-12,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,248.9993896484375,90816100,SPY
2018-01-16,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,248.14822387695312,106555100,SPY
2018-01-17,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,250.5135498046875,113258800,SPY
2018-01-18,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,250.09242248535156,100728000,SPY
2018-01-19,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,251.23028564453125,140920100,SPY
2018-01-22,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,253.27296447753906,91322400,SPY
2018-01-23,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,253.8105926513672,97084700,SPY
2018-01-24,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,253.7119140625,134816100,SPY
2018-01-25,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,253.8195343017578,84587300,SPY
2018-01-26,284.25,286.6300048828125,283.9599914550781,286.5799865722656,256.75823974609375,107743100,SPY
2018-01-29,285.92999267578125,286.42999267578125,284.5,284.67999267578125,255.0558624267578,90118300,SPY
2018-01-30,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,252.43978881835938,131796400,SPY
2018-01-31,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,252.56509399414062,108364800,SPY
2018-02-01,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,252.2784881591797,90102500,SPY
2018-02-02,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,246.78648376464844,173174800,SPY
2018-02-05,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,236.4652557373047,294681800,SPY
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,241.1240692138672,355026800,SPY
2018-02-07,268.5,272.3599853515625,267.5799865722656,267.6700134277344,239.8159942626953,167376100,SPY
2018-02-08,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,230.82078552246094,246449500,SPY
2018-02-09,260.79998779296875,263.6099853515625,252.9199981689453,261.5,234.2880401611328,283565300,SPY
2018-02-12,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,237.7284698486328,143736000,SPY
2018-02-13,263.9700012207031,266.6199951171875,263.30999755859375,266.0,238.31980895996094,81223600,SPY
2018-02-14,264.30999755859375,270.0,264.29998779296875,269.5899963378906,241.5361785888672,120735700,SPY
2018-02-15,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,244.6182098388672,111200300,SPY
2018-02-16,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,244.68992614746094,160420100,SPY
2018-02-20,272.0299987792969,273.6700134277344,270.5,271.3999938964844,243.15786743164062,86369700,SPY
2018-02-21,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,241.9483184814453,98883700,SPY
2018-02-22,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,242.26187133789062,110511300,SPY
2018-02-23,271.7900085449219,274.7099914550781,271.25,274.7099914550781,246.12342834472656,92766400,SPY
2018-02-26,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,248.98138427734375,86491400,SPY
2018-02-27,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,245.87252807617188,99099200,SPY
2018-02-28,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,243.38182067871094,121907800,SPY
2018-03-01,271.4100036621094,273.1700134277344,266.0,267.70001220703125,239.8428955078125,176855100,SPY
2018-03-02,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,241.07933044433594,139083200,SPY
2018-03-05,267.7300109863281,272.8900146484375,267.6099853515625,272.19000244140625,243.86566162109375,97307400,SPY
2018-03-06,273.29998779296875,273.3900146484375,271.17999267578125,272.8800048828125,244.48390197753906,79213200,SPY
2018-03-07,270.4200134277344,273.17999267578125,270.20001220703125,272.7799987792969,244.3942413330078,87063500,SPY
2018-03-08,273.54998779296875,274.239990234375,272.4200134277344,274.1000061035156,245.576904296875,66901200,SPY
2018-03-09,275.70001220703125,278.8699951171875,275.3399963378906,278.8699951171875,249.8505096435547,113625300,SPY
2018-03-12,279.20001220703125,279.9100036621094,278.0799865722656,278.5199890136719,249.53700256347656,71924800,SPY
2018-03-13,279.8399963378906,280.4100036621094,276.0299987792969,276.7200012207031,247.9242401123047,91968900,SPY
2018-03-14,277.80999755859375,278.0199890136719,274.6700134277344,275.29998779296875,246.65208435058594,105895100,SPY
2018-03-15,275.8800048828125,276.6099853515625,274.42999267578125,275.0,246.38328552246094,83433000,SPY
2018-03-16,274.5,275.3900146484375,274.1400146484375,274.20001220703125,246.65042114257812,100343700,SPY
2018-03-19,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,243.3131103515625,109208400,SPY
2018-03-20,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,243.72695922851562,59757300,SPY
2018-03-21,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,243.25918579101562,78709600,SPY
2018-03-22,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,237.17843627929688,148785900,SPY
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,232.12301635742188,183534800,SPY
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,238.47369384765625,141956100,SPY
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,234.4168243408203,129941400,SPY
2018-03-28,260.75,262.6400146484375,258.5799865722656,259.8299865722656,233.7241973876953,146452300,SPY
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,236.71058654785156,111601600,SPY
2018-04-02,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,231.60130310058594,186286300,SPY
2018-04-03,258.8699951171875,261.30999755859375,256.8399963378906,260.7699890136719,234.56971740722656,119956900,SPY
2018-04-04,256.75,264.3599853515625,256.6000061035156,263.55999755859375,237.0794219970703,123715300,SPY
2018-04-05,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,238.95053100585938,82652600,SPY
2018-04-06,263.4200134277344,265.1099853515625,258.0,259.7200012207031,233.625244140625,179521200,SPY
2018-04-09,261.3699951171875,264.8399963378906,259.94000244140625,261.0,234.77664184570312,105442900,SPY
2018-04-10,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,238.5097198486328,103529000,SPY
2018-04-11,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,237.2593536376953,91140200,SPY
2018-04-12,265.260009765625,267.0,265.05999755859375,265.92999267578125,239.21128845214844,68890500,SPY
2018-04-13,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,238.5097198486328,85079200,SPY
2018-04-16,267.0,268.20001220703125,266.07000732421875,267.3299865722656,240.4706268310547,63405300,SPY
2018-04-17,269.3299865722656,270.8699951171875,268.75,270.19000244140625,243.0432586669922,64682000,SPY
2018-04-18,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,243.22320556640625,57303900,SPY
2018-04-19,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,241.87393188476562,77655900,SPY
2018-04-20,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,239.822998046875,99953100,SPY
2018-04-23,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,239.78700256347656,65558000,SPY
2018-04-24,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,236.5576934814453,112885500,SPY
2018-04-25,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,237.1424102783203,103840900,SPY
2018-04-26,264.7900085449219,267.25,264.2900085449219,266.30999755859375,239.55311584472656,67731900,SPY
2018-04-27,267.0,267.3399963378906,265.5,266.55999755859375,239.77801513671875,57053600,SPY
2018-04-30,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,237.9340057373047,82182300,SPY
2018-05-01,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,238.3567657470703,74203400,SPY
2018-05-02,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,236.75563049316406,86368900,SPY
2018-05-03,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,236.23387145996094,136311500,SPY
2018-05-04,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,239.2922821044922,91222100,SPY
2018-05-07,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,240.10189819335938,55304900,SPY
2018-05-08,266.5,267.3299865722656,265.1499938964844,266.9200134277344,240.10189819335938,67499200,SPY
2018-05-09,267.67999267578125,269.8699951171875,267.0899963378906,269.5,242.422607421875,59666100,SPY
2018-05-10,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,244.689453125,72063900,SPY
2018-05-11,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,245.43600463867188,59871500,SPY
2018-05-14,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,245.55294799804688,54790600,SPY
2018-05-15,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,243.86183166503906,87036100,SPY
2018-05-16,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,244.8872528076172,53942600,SPY
2018-05-17,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,244.68043518066406,56536400,SPY
2018-05-18,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,244.06874084472656,64368000,SPY
2018-05-21,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,245.90386962890625,58025900,SPY
2018-05-22,273.9599914550781,274.25,272.239990234375,272.6099853515625,245.22015380859375,52966400,SPY
2018-05-23,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,245.89479064941406,64694200,SPY
2018-05-24,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,245.3910675048828,76043800,SPY
2018-05-25,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,244.806396484375,56374800,SPY
2018-05-29,270.30999755859375,271.1700134277344,267.760009765625,269.0199890136719,241.99078369140625,115908600,SPY
2018-05-30,270.5,273.1099853515625,270.4200134277344,272.6099853515625,245.22015380859375,69678400,SPY
2018-05-31,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,243.7179718017578,93519900,SPY
2018-06-01,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,246.11065673828125,71258400,SPY
2018-06-04,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,247.2801055908203,45385200,SPY
2018-06-05,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,247.45999145507812,51135000,SPY
2018-06-06,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,249.52886962890625,62732200,SPY
2018-06-07,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,249.50193786621094,72969400,SPY
2018-06-08,276.8500061035156,278.25,276.6600036621094,278.19000244140625,250.2394256591797,72139700,SPY
2018-06-11,278.44000244140625,279.3699951171875,278.30999755859375,278.55999755859375,250.57241821289062,58892500,SPY
2018-06-12,279.0299987792969,279.3299865722656,278.19000244140625,278.9200134277344,250.8961944580078,72329000,SPY
2018-06-13,279.19000244140625,279.4800109863281,277.79998779296875,278.0299987792969,250.09556579589844,79070600,SPY
2018-06-14,279.010009765625,279.3299865722656,278.05999755859375,278.7300109863281,250.7252197265625,77097600,SPY
2018-06-15,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,250.40541076660156,120041600,SPY
2018-06-18,275.489990234375,276.70001220703125,274.95001220703125,276.55999755859375,249.890380859375,52917600,SPY
2018-06-19,274.0,275.75,273.5299987792969,275.5,248.93252563476562,97531500,SPY
2018-06-20,276.2699890136719,276.7200012207031,275.5899963378906,275.9700012207031,249.35728454589844,53785500,SPY
2018-06-21,275.9599914550781,275.9800109863281,273.67999267578125,274.239990234375,247.79405212402344,71061400,SPY
2018-06-22,275.6600036621094,275.7900085449219,274.489990234375,274.739990234375,248.24583435058594,54898500,SPY
2018-06-25,273.44000244140625,273.6199951171875,269.1000061035156,271.0,244.866455078125,137854200,SPY
2018-06-26,271.6400146484375,272.55999755859375,270.7900085449219,271.6000061035156,245.40872192382812,68547400,SPY
2018-06-27,272.260009765625,273.8699951171875,269.17999267578125,269.3500061035156,243.37562561035156,105110700,SPY
2018-06-28,269.2900085449219,271.75,268.489990234375,270.8900146484375,244.76718139648438,76650500,SPY
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,245.1195068359375,97592500,SPY
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,245.6436004638672,63554800,SPY
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,244.77618408203125,42187100,SPY
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,246.7730255126953,56925900,SPY
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,248.86024475097656,66493700,SPY
2018-07-09,276.54998779296875,277.9599914550781,276.5,277.8999938964844,251.10107421875,50550400,SPY
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,252.00469970703125,51966800,SPY
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,250.16140747070312,77054700,SPY
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,252.4293670654297,60124700,SPY
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,252.62811279296875,48216000,SPY
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,252.40228271484375,48201000,SPY
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,253.42332458496094,52315500,SPY
2018-07-18,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,253.95643615722656,44593500,SPY
2018-07-19,280.30999755859375,280.739990234375,279.4599914550781,280.0,252.99862670898438,61412100,SPY
2018-07-20,279.7699890136719,280.4800109863281,279.5,279.67999267578125,252.70948791503906,82337700,SPY
2018-07-23,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,253.17941284179688,47047600,SPY
2018-07-24,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,254.4534454345703,68026900,SPY
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,256.6219787597656,78882900,SPY
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,256.0164794921875,57919500,SPY
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,254.28167724609375,76768700,SPY
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,252.9534454345703,63742500,SPY
2018-07-31,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,254.20033264160156,68570500,SPY
2018-08-01,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,253.77569580078125,53853300,SPY
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,255.158203125,63426400,SPY
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,256.25140380859375,53935400,SPY
2018-08-06,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,257.19110107421875,39400900,SPY
2018-08-07,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,258.0404968261719,43196600,SPY
2018-08-08,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,257.93212890625,42114600,SPY
2018-08-09,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,257.5798034667969,35717000,SPY
2018-08-10,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,255.8539276123047,77076000,SPY
2018-08-13,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,254.89614868164062,65732900,SPY
2018-08-14,282.9200134277344,284.1700134277344,282.4800109863281,283.8999938964844,256.5225830078125,43842000,SPY
2018-08-15,282.3800048828125,282.5400085449219,280.1600036621094,281.7799987792969,254.60704040527344,102925400,SPY
2018-08-16,283.3999938964844,285.0400085449219,283.3599853515625,284.05999755859375,256.66705322265625,69967900,SPY
2018-08-17,283.8299865722656,285.55999755859375,283.3699951171875,285.05999755859375,257.5706787109375,65618500,SPY
2018-08-20,285.57000732421875,285.9700012207031,285.05999755859375,285.6700134277344,258.12188720703125,39807500,SPY
2018-08-21,286.25,287.30999755859375,285.7099914550781,286.3399963378906,258.72723388671875,67272000,SPY
2018-08-22,285.8800048828125,286.760009765625,285.5799865722656,286.1700134277344,258.57354736328125,44993300,SPY
2018-08-23,285.9700012207031,286.94000244140625,285.42999267578125,285.7900085449219,258.23028564453125,49204900,SPY
2018-08-24,286.44000244140625,287.6700134277344,286.3800048828125,287.510009765625,259.7843933105469,57487400,SPY
2018-08-27,288.8599853515625,289.8999938964844,288.67999267578125,289.7799987792969,261.8356018066406,57072400,SPY
2018-08-28,290.29998779296875,290.4200134277344,289.3999938964844,289.9200134277344,261.9620666503906,46943500,SPY
2018-08-29,290.1600036621094,291.739990234375,289.8900146484375,291.4800109863281,263.3715515136719,61485500,SPY
2018-08-30,290.94000244140625,291.3599853515625,289.6300048828125,290.29998779296875,262.3052673339844,61229500,SPY
2018-08-31,289.8399963378906,290.80999755859375,289.2900085449219,290.30999755859375,262.3143615722656,66140800,SPY
2018-09-04,289.8399963378906,290.2099914550781,288.67999267578125,289.80999755859375,261.8626708984375,57594400,SPY
2018-09-05,289.4100036621094,289.6400146484375,287.8900146484375,289.0299987792969,261.1578674316406,72452400,SPY
2018-09-06,289.1499938964844,289.489990234375,287.0,288.1600036621094,260.3717041015625,65909900,SPY
2018-09-07,286.9800109863281,288.70001220703125,286.7099914550781,287.6000061035156,259.86572265625,73524800,SPY
2018-09-10,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,260.3175354003906,50210900,SPY
2018-09-11,287.3699951171875,289.54998779296875,286.9800109863281,289.04998779296875,261.1758728027344,50530500,SPY
2018-09-12,289.05999755859375,289.79998779296875,288.2300109863281,289.1199951171875,261.23919677734375,59810800,SPY
2018-09-13,290.32000732421875,291.0400085449219,290.0,290.8299865722656,262.78424072265625,51034200,SPY
2018-09-14,291.05999755859375,291.2699890136719,290.0,290.8800048828125,262.82952880859375,55079900,SPY
2018-09-17,290.82000732421875,290.8599853515625,289.0299987792969,289.3399963378906,261.4378967285156,68244000,SPY
2018-09-18,289.5799865722656,291.5799865722656,289.54998779296875,290.9100036621094,262.8564758300781,61930400,SPY
2018-09-19,290.9700012207031,291.69000244140625,290.8299865722656,291.2200012207031,263.1366271972656,49080600,SPY
2018-09-20,292.6400146484375,293.94000244140625,291.239990234375,293.5799865722656,265.26910400390625,100360600,SPY
2018-09-21,293.0899963378906,293.2200012207031,291.80999755859375,291.989990234375,265.0266418457031,105479700,SPY
2018-09-24,291.3399963378906,291.5,290.3699951171875,291.0199890136719,264.1462707519531,53409600,SPY
2018-09-25,291.5299987792969,291.6499938964844,290.4800109863281,290.75,263.9012451171875,44370000,SPY
2018-09-26,290.9100036621094,292.239990234375,289.4100036621094,289.8800048828125,263.111572265625,79739700,SPY
2018-09-27,290.4100036621094,291.9100036621094,290.1000061035156,290.69000244140625,263.8466796875,59249500,SPY
2018-09-28,289.989990234375,291.2799987792969,289.95001220703125,290.7200012207031,263.8739013671875,70091400,SPY
2018-10-01,292.1099853515625,292.92999267578125,290.9800109863281,291.7300109863281,264.7908020019531,62078900,SPY
2018-10-02,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,264.63641357421875,47258200,SPY
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,264.7817077636719,64694600,SPY
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,262.7121887207031,111545900,SPY
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,261.2418518066406,105951700,SPY
2018-10-08,287.04998779296875,288.2200012207031,285.5,287.82000732421875,261.2418518066406,87742200,SPY
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,260.860595703125,74339000,SPY
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,252.6009063720703,214731000,SPY
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,247.03701782226562,274840500,SPY
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,250.4678497314453,183186500,SPY
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,249.06105041503906,102263700,SPY
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,254.5069580078125,118255800,SPY
2018-10-17,280.44000244140625,281.1499938964844,277.55999755859375,280.45001220703125,254.55238342285156,110626000,SPY
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,250.87635803222656,134557500,SPY
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,276.25,250.74014282226562,139901600,SPY
2018-10-22,277.0,277.3599853515625,274.4100036621094,275.010009765625,249.61473083496094,82415800,SPY
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,248.34402465820312,146352700,SPY
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,240.8195343017578,177806700,SPY
2018-10-25,267.3800048828125,271.80999755859375,266.2300109863281,270.0799865722656,245.1399383544922,138061500,SPY
2018-10-26,265.9200134277344,271.0,262.2900085449219,265.3299865722656,240.82855224609375,201574600,SPY
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,239.4943084716797,160749100,SPY
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,243.04327392578125,157116000,SPY
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,245.6392059326172,128296300,SPY
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,248.2532958984375,99495000,SPY
2018-11-02,274.75,275.2300109863281,269.5899963378906,271.8900146484375,246.78285217285156,122634100,SPY
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,248.144287109375,65622500,SPY
2018-11-06,273.32000732421875,275.29998779296875,273.25,275.1199951171875,249.71449279785156,60085900,SPY
2018-11-07,277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,255.0607147216797,102752100,SPY
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,280.5,254.5977020263672,65584900,SPY
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,252.1107635498047,98812600,SPY
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,247.40003967285156,99673600,SPY
2018-11-13,273.0899963378906,275.3299865722656,271.25,272.05999755859375,246.93707275390625,98176600,SPY
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,245.2488250732422,125335900,SPY
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,247.8084716796875,135101400,SPY
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,248.4529266357422,126668000,SPY
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,244.25054931640625,103061700,SPY
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,239.7303009033203,136021300,SPY
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,240.54722595214844,75563700,SPY
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,238.9407196044922,42807900,SPY
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,242.7981719970703,79981400,SPY
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,243.6150665283203,75502400,SPY
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,249.2244110107422,127629600,SPY
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,248.67984008789062,82346400,SPY
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,250.19557189941406,98204200,SPY
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,253.50852966308594,103176300,SPY
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,245.2942352294922,177986000,SPY
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,244.92208862304688,204185400,SPY
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,239.2311248779297,161018900,SPY
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,239.68496704101562,151445900,SPY
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,239.73941040039062,121504400,SPY
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,240.9465789794922,97976700,SPY
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,240.8648681640625,96662700,SPY
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,236.41734313964844,116961100,SPY
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,231.7792510986328,165492300,SPY
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,231.5251007080078,134515100,SPY
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,228.05783081054688,214992800,SPY
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,224.34555053710938,252053400,SPY
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,219.74879455566406,255345600,SPY
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,213.94241333007812,147311600,SPY
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,224.75181579589844,218485400,SPY
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,226.47732543945312,186267300,SPY
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,226.1851348876953,153100200,SPY
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,228.16622924804688,144299400,SPY
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,228.4036407470703,126925200,SPY
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,222.95327758789062,144140700,SPY
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,230.42127990722656,142628800,SPY
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,232.23806762695312,103139100,SPY
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,234.42002868652344,102512600,SPY
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,235.51556396484375,95006600,SPY
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,236.3463592529297,96823900,SPY
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,236.4376678466797,73858100,SPY
